Day;Hour;EnergyConsumptionHourly;HeatingHourly;CoolingHourly;LightingHourly;PlugLoadsHourly;CarbonEquivalentEmissionsHourly
186;21;1.181012;0;0.720668;0.095437;0.364907;0.361573
186;22;1.124645;0;0.664301;0.095437;0.364907;0.344316
186;23;0.323738;0;0;0.031812;0.291925;0.099114
186;24;0.307832;0;0;0.015906;0.291925;0.094244
187;1;0.307832;0;0;0.015906;0.291925;0.094244
187;2;0.307832;0;0;0.015906;0.291925;0.094244
187;3;0.307832;0;0;0.015906;0.291925;0.094244
187;4;0.307832;0;0;0.015906;0.291925;0.094244
187;5;0.307832;0;0;0.015906;0.291925;0.094244
187;6;0.323738;0;0;0.031812;0.291925;0.099114
187;7;1.452422;0;1.128684;0.031812;0.291925;0.444666
187;8;1.768772;0;1.38141;0.095437;0.291925;0.541518
187;9;2.664618;0;1.721475;0.286311;0.656832;0.815786
187;10;2.796585;0;1.853441;0.286311;0.656832;0.856188
187;11;2.83531;0;1.892167;0.286311;0.656832;0.868044
187;12;2.651028;0;1.707885;0.286311;0.656832;0.811625
187;13;2.253327;0;1.383165;0.286311;0.583851;0.689867
187;14;2.40374;0;1.460597;0.286311;0.656832;0.735917
187;15;2.37085;0;1.427707;0.286311;0.656832;0.725847
187;16;2.322429;0;1.379285;0.286311;0.656832;0.711023
187;17;2.251437;0;1.308293;0.286311;0.656832;0.689288
187;18;1.922773;0;1.116236;0.222687;0.583851;0.588667
187;19;1.492302;0;0.895352;0.159062;0.437888;0.456875
187;20;1.367584;0;0.770634;0.159062;0.437888;0.418693
187;21;1.090577;0;0.630233;0.095437;0.364907;0.333885
187;22;1.034466;0;0.574122;0.095437;0.364907;0.316707
187;23;0.323738;0;0;0.031812;0.291925;0.099114
187;24;0.307832;0;0;0.015906;0.291925;0.094244
188;1;0.307832;0;0;0.015906;0.291925;0.094244
188;2;0.307832;0;0;0.015906;0.291925;0.094244
188;3;0.307832;0;0;0.015906;0.291925;0.094244
188;4;0.307832;0;0;0.015906;0.291925;0.094244
188;5;0.307832;0;0;0.015906;0.291925;0.094244
188;6;0.323738;0;0;0.031812;0.291925;0.099114
188;7;1.412791;0;1.089053;0.031812;0.291925;0.432533
188;8;1.610625;0;1.223263;0.095437;0.291925;0.493101
188;9;2.592054;0;1.648911;0.286311;0.656832;0.79357
188;10;2.84815;0;1.905006;0.286311;0.656832;0.871975
188;11;2.832065;0;1.888921;0.286311;0.656832;0.867051
188;12;2.588509;0;1.645365;0.286311;0.656832;0.792485
188;13;2.182103;0;1.31194;0.286311;0.583851;0.668061
188;14;2.320695;0;1.377551;0.286311;0.656832;0.710492
188;15;2.293789;0;1.350645;0.286311;0.656832;0.702255
188;16;2.254117;0;1.310974;0.286311;0.656832;0.690109
188;17;2.18749;0;1.244346;0.286311;0.656832;0.669711
188;18;1.865889;0;1.059352;0.222687;0.583851;0.571251
188;19;1.435483;0;0.838533;0.159062;0.437888;0.43948
188;20;1.298619;0;0.701669;0.159062;0.437888;0.397579
188;21;1.035667;0;0.575323;0.095437;0.364907;0.317075
188;22;0.976628;0;0.516284;0.095437;0.364907;0.298999
188;23;0.323738;0;0;0.031812;0.291925;0.099114
188;24;0.307832;0;0;0.015906;0.291925;0.094244
189;1;0.307832;0;0;0.015906;0.291925;0.094244
189;2;0.307832;0;0;0.015906;0.291925;0.094244
189;3;0.307832;0;0;0.015906;0.291925;0.094244
189;4;0.307832;0;0;0.015906;0.291925;0.094244
189;5;0.307832;0;0;0.015906;0.291925;0.094244
189;6;0.323738;0;0;0.031812;0.291925;0.099114
189;7;1.059939;0;0.736201;0.031812;0.291925;0.324505
189;8;1.239641;0;0.852278;0.095437;0.291925;0.379522
189;9;2.252316;0;1.309173;0.286311;0.656832;0.689558
189;10;2.466797;0;1.523653;0.286311;0.656832;0.755222
189;11;2.513259;0;1.570115;0.286311;0.656832;0.769447
189;12;2.419127;0;1.475983;0.286311;0.656832;0.740628
189;13;2.091419;0;1.221257;0.286311;0.583851;0.640298
189;14;2.274924;0;1.33178;0.286311;0.656832;0.696479
189;15;2.275501;0;1.332357;0.286311;0.656832;0.696656
189;16;2.238672;0;1.295529;0.286311;0.656832;0.685381
189;17;2.147369;0;1.204225;0.286311;0.656832;0.657428
189;18;1.77633;0;0.969793;0.222687;0.583851;0.543832
189;19;1.328363;0;0.731413;0.159062;0.437888;0.406685
189;20;1.213339;0;0.616389;0.159062;0.437888;0.37147
189;21;0.94828;0;0.487936;0.095437;0.364907;0.290321
189;22;0.890957;0;0.430613;0.095437;0.364907;0.272771
189;23;0.323738;0;0;0.031812;0.291925;0.099114
189;24;0.307832;0;0;0.015906;0.291925;0.094244
190;1;0.307832;0;0;0.015906;0.291925;0.094244
190;2;0.307832;0;0;0.015906;0.291925;0.094244
190;3;0.307832;0;0;0.015906;0.291925;0.094244
190;4;0.307832;0;0;0.015906;0.291925;0.094244
190;5;0.307832;0;0;0.015906;0.291925;0.094244
190;6;0.323738;0;0;0.031812;0.291925;0.099114
190;7;1.207255;0;0.883517;0.031812;0.291925;0.369607
190;8;1.484538;0;1.097175;0.095437;0.291925;0.454499
190;9;2.534917;0;1.591774;0.286311;0.656832;0.776077
190;10;2.754464;0;1.81132;0.286311;0.656832;0.843293
190;11;2.783763;0;1.84062;0.286311;0.656832;0.852263
190;12;2.594276;0;1.651132;0.286311;0.656832;0.79425
190;13;2.194168;0;1.324005;0.286311;0.583851;0.671755
190;14;2.408078;0;1.464935;0.286311;0.656832;0.737245
190;15;2.384063;0;1.440919;0.286311;0.656832;0.729893
190;16;2.333883;0;1.390739;0.286311;0.656832;0.71453
190;17;2.255763;0;1.312619;0.286311;0.656832;0.690613
190;18;1.896381;0;1.089844;0.222687;0.583851;0.580586
190;19;1.434242;0;0.837292;0.159062;0.437888;0.4391
190;20;1.290993;0;0.694043;0.159062;0.437888;0.395244
190;21;1.003146;0;0.542802;0.095437;0.364907;0.307118
190;22;0.941149;0;0.480805;0.095437;0.364907;0.288138
190;23;0.323738;0;0;0.031812;0.291925;0.099114
190;24;0.307832;0;0;0.015906;0.291925;0.094244
191;1;0.307832;0;0;0.015906;0.291925;0.094244
191;2;0.307832;0;0;0.015906;0.291925;0.094244
191;3;0.307832;0;0;0.015906;0.291925;0.094244
191;4;0.307832;0;0;0.015906;0.291925;0.094244
191;5;0.307832;0;0;0.015906;0.291925;0.094244
191;6;0.323738;0;0;0.031812;0.291925;0.099114
191;7;0.914613;0;0.590875;0.031812;0.291925;0.280013
191;8;1.158878;0;0.771515;0.095437;0.291925;0.354796
191;9;2.1035;0;1.160356;0.286311;0.656832;0.643997
191;10;2.3299;0;1.386756;0.286311;0.656832;0.71331
191;11;2.499478;0;1.556335;0.286311;0.656832;0.765228
191;12;2.374577;0;1.431433;0.286311;0.656832;0.726988
191;13;2.043998;0;1.173836;0.286311;0.583851;0.62578
191;14;2.225243;0;1.2821;0.286311;0.656832;0.681269
191;15;2.207373;0;1.264229;0.286311;0.656832;0.675798
191;16;2.16278;0;1.219636;0.286311;0.656832;0.662146
191;17;2.107609;0;1.164466;0.286311;0.656832;0.645255
191;18;1.763958;0;0.95742;0.222687;0.583851;0.540044
191;19;1.33246;0;0.73551;0.159062;0.437888;0.407939
191;20;1.229573;0;0.632623;0.159062;0.437888;0.37644
191;21;0.95775;0;0.497406;0.095437;0.364907;0.29322
191;22;0.909385;0;0.449042;0.095437;0.364907;0.278413
191;23;0.323738;0;0;0.031812;0.291925;0.099114
191;24;0.307832;0;0;0.015906;0.291925;0.094244
192;1;0.307832;0;0;0.015906;0.291925;0.094244
192;2;0.307832;0;0;0.015906;0.291925;0.094244
192;3;0.307832;0;0;0.015906;0.291925;0.094244
192;4;0.307832;0;0;0.015906;0.291925;0.094244
192;5;0.307832;0;0;0.015906;0.291925;0.094244
192;6;0.323738;0;0;0.031812;0.291925;0.099114
192;7;1.079921;0;0.756184;0.031812;0.291925;0.330623
192;8;1.360996;0;0.973633;0.095437;0.291925;0.416676
192;9;2.378801;0;1.435657;0.286311;0.656832;0.728282
192;10;2.675135;0;1.731991;0.286311;0.656832;0.819006
192;11;2.65202;0;1.708876;0.286311;0.656832;0.811929
192;12;2.491922;0;1.548778;0.286311;0.656832;0.762914
192;13;2.116136;0;1.245973;0.286311;0.583851;0.647865
192;14;2.26892;0;1.325776;0.286311;0.656832;0.694641
192;15;2.233496;0;1.290352;0.286311;0.656832;0.683796
192;16;2.191728;0;1.248585;0.286311;0.656832;0.671008
192;17;2.137046;0;1.193902;0.286311;0.656832;0.654267
192;18;1.829067;0;1.02253;0.222687;0.583851;0.559978
192;19;1.408711;0;0.811761;0.159062;0.437888;0.431284
192;20;1.308509;0;0.711559;0.159062;0.437888;0.400606
192;21;1.024439;0;0.564095;0.095437;0.364907;0.313637
192;22;0.978837;0;0.518493;0.095437;0.364907;0.299676
192;23;0.323738;0;0;0.031812;0.291925;0.099114
192;24;0.307832;0;0;0.015906;0.291925;0.094244
193;1;0.307832;0;0;0.015906;0.291925;0.094244
193;2;0.307832;0;0;0.015906;0.291925;0.094244
193;3;0.307832;0;0;0.015906;0.291925;0.094244
193;4;0.307832;0;0;0.015906;0.291925;0.094244
193;5;0.307832;0;0;0.015906;0.291925;0.094244
193;6;0.323738;0;0;0.031812;0.291925;0.099114
193;7;1.284245;0;0.960507;0.031812;0.291925;0.393178
193;8;1.482397;0;1.095035;0.095437;0.291925;0.453843
193;9;2.478427;0;1.535283;0.286311;0.656832;0.758783
193;10;2.753684;0;1.81054;0.286311;0.656832;0.843054
193;11;2.799711;0;1.856568;0.286311;0.656832;0.857145
193;12;2.621626;0;1.678482;0.286311;0.656832;0.802624
193;13;2.186502;0;1.31634;0.286311;0.583851;0.669408
193;14;2.367919;0;1.424776;0.286311;0.656832;0.72495
193;15;2.346232;0;1.403088;0.286311;0.656832;0.718311
193;16;2.314402;0;1.371258;0.286311;0.656832;0.708565
193;17;2.264335;0;1.321191;0.286311;0.656832;0.693237
193;18;1.937138;0;1.130601;0.222687;0.583851;0.593064
193;19;1.50237;0;0.90542;0.159062;0.437888;0.459958
193;20;1.401927;0;0.804977;0.159062;0.437888;0.429207
193;21;1.103965;0;0.643621;0.095437;0.364907;0.337984
193;22;1.056529;0;0.596185;0.095437;0.364907;0.323462
193;23;0.323738;0;0;0.031812;0.291925;0.099114
193;24;0.307832;0;0;0.015906;0.291925;0.094244
194;1;0.307832;0;0;0.015906;0.291925;0.094244
194;2;0.307832;0;0;0.015906;0.291925;0.094244
194;3;0.307832;0;0;0.015906;0.291925;0.094244
194;4;0.307832;0;0;0.015906;0.291925;0.094244
194;5;0.307832;0;0;0.015906;0.291925;0.094244
194;6;0.326724;0;0.002986;0.031812;0.291925;0.100028
194;7;1.324822;0;1.001084;0.031812;0.291925;0.405601
194;8;1.572753;0;1.18539;0.095437;0.291925;0.481506
194;9;2.748049;0;1.804905;0.286311;0.656832;0.841329
194;10;2.989792;0;2.046648;0.286311;0.656832;0.915339
194;11;2.992136;0;2.048992;0.286311;0.656832;0.916057
194;12;2.772881;0;1.829738;0.286311;0.656832;0.848931
194;13;2.317912;0;1.44775;0.286311;0.583851;0.70964
194;14;2.5053;0;1.562156;0.286311;0.656832;0.76701
194;15;2.474661;0;1.531517;0.286311;0.656832;0.75763
194;16;2.437673;0;1.494529;0.286311;0.656832;0.746306
194;17;2.377431;0;1.434288;0.286311;0.656832;0.727862
194;18;2.042428;0;1.23589;0.222687;0.583851;0.625299
194;19;1.589007;0;0.992057;0.159062;0.437888;0.486482
194;20;1.475067;0;0.878117;0.159062;0.437888;0.451599
194;21;1.165997;0;0.705653;0.095437;0.364907;0.356976
194;22;1.112842;0;0.652498;0.095437;0.364907;0.340702
194;23;0.323738;0;0;0.031812;0.291925;0.099114
194;24;0.307832;0;0;0.015906;0.291925;0.094244
195;1;0.307832;0;0;0.015906;0.291925;0.094244
195;2;0.307832;0;0;0.015906;0.291925;0.094244
195;3;0.307832;0;0;0.015906;0.291925;0.094244
195;4;0.307832;0;0;0.015906;0.291925;0.094244
195;5;0.307832;0;0;0.015906;0.291925;0.094244
195;6;0.323738;0;0;0.031812;0.291925;0.099114
195;7;1.236605;0;0.912868;0.031812;0.291925;0.378593
195;8;1.664123;0;1.276761;0.095437;0.291925;0.50948
195;9;2.730896;0;1.787752;0.286311;0.656832;0.836077
195;10;2.879341;0;1.936198;0.286311;0.656832;0.881525
195;11;2.937967;0;1.994823;0.286311;0.656832;0.899473
195;12;2.823708;0;1.880564;0.286311;0.656832;0.864492
195;13;2.392655;0;1.522493;0.286311;0.583851;0.732523
195;14;2.640309;0;1.697166;0.286311;0.656832;0.808344
195;15;2.645196;0;1.702052;0.286311;0.656832;0.80984
195;16;2.61434;0;1.671196;0.286311;0.656832;0.800393
195;17;2.527123;0;1.583979;0.286311;0.656832;0.773691
195;18;2.13946;0;1.332922;0.222687;0.583851;0.655006
195;19;1.636543;0;1.039593;0.159062;0.437888;0.501036
195;20;1.509991;0;0.913041;0.159062;0.437888;0.462291
195;21;1.187833;0;0.727489;0.095437;0.364907;0.363661
195;22;1.126149;0;0.665805;0.095437;0.364907;0.344776
195;23;0.323738;0;0;0.031812;0.291925;0.099114
195;24;0.307832;0;0;0.015906;0.291925;0.094244
196;1;0.307832;0;0;0.015906;0.291925;0.094244
196;2;0.307832;0;0;0.015906;0.291925;0.094244
196;3;0.307832;0;0;0.015906;0.291925;0.094244
196;4;0.307832;0;0;0.015906;0.291925;0.094244
196;5;0.307832;0;0;0.015906;0.291925;0.094244
196;6;0.323738;0;0;0.031812;0.291925;0.099114
196;7;1.484167;0;1.160429;0.031812;0.291925;0.454385
196;8;1.552012;0;1.16465;0.095437;0.291925;0.475156
196;9;2.531142;0;1.587998;0.286311;0.656832;0.774921
196;10;2.942566;0;1.999423;0.286311;0.656832;0.900881
196;11;3.066567;0;2.123424;0.286311;0.656832;0.938845
196;12;2.892868;0;1.949725;0.286311;0.656832;0.885666
196;13;2.447448;0;1.577286;0.286311;0.583851;0.749298
196;14;2.683965;0;1.740822;0.286311;0.656832;0.821709
196;15;2.653881;0;1.710738;0.286311;0.656832;0.812499
196;16;2.595592;0;1.652448;0.286311;0.656832;0.794653
196;17;2.524567;0;1.581423;0.286311;0.656832;0.772909
196;18;2.167416;0;1.360878;0.222687;0.583851;0.663565
196;19;1.6884;0;1.09145;0.159062;0.437888;0.516912
196;20;1.583263;0;0.986313;0.159062;0.437888;0.484724
196;21;1.258714;0;0.798371;0.095437;0.364907;0.385362
196;22;1.207685;0;0.747341;0.095437;0.364907;0.369739
196;23;0.323738;0;0;0.031812;0.291925;0.099114
196;24;0.307832;0;0;0.015906;0.291925;0.094244
197;1;0.307832;0;0;0.015906;0.291925;0.094244
197;2;0.307832;0;0;0.015906;0.291925;0.094244
197;3;0.307832;0;0;0.015906;0.291925;0.094244
197;4;0.307832;0;0;0.015906;0.291925;0.094244
197;5;0.307832;0;0;0.015906;0.291925;0.094244
197;6;0.450545;0;0.126807;0.031812;0.291925;0.137936
197;7;1.826564;0;1.502826;0.031812;0.291925;0.559212
197;8;1.971492;0;1.584129;0.095437;0.291925;0.603582
197;9;3.094644;0;2.1515;0.286311;0.656832;0.947441
197;10;3.322213;0;2.379069;0.286311;0.656832;1.017112
197;11;3.272407;0;2.329263;0.286311;0.656832;1.001863
197;12;2.993504;0;2.050361;0.286311;0.656832;0.916476
197;13;2.494526;0;1.624363;0.286311;0.583851;0.763711
197;14;2.677706;0;1.734562;0.286311;0.656832;0.819793
197;15;2.641144;0;1.698;0.286311;0.656832;0.808599
197;16;2.60035;0;1.657206;0.286311;0.656832;0.79611
197;17;2.541116;0;1.597972;0.286311;0.656832;0.777975
197;18;2.198157;0;1.391619;0.222687;0.583851;0.672977
197;19;1.732741;0;1.135791;0.159062;0.437888;0.530487
197;20;1.60575;0;1.0088;0.159062;0.437888;0.491608
197;21;1.288358;0;0.828014;0.095437;0.364907;0.394437
197;22;1.23088;0;0.770536;0.095437;0.364907;0.37684
197;23;0.323738;0;0;0.031812;0.291925;0.099114
197;24;0.307832;0;0;0.015906;0.291925;0.094244
198;1;0.307832;0;0;0.015906;0.291925;0.094244
198;2;0.307832;0;0;0.015906;0.291925;0.094244
198;3;0.307832;0;0;0.015906;0.291925;0.094244
198;4;0.307832;0;0;0.015906;0.291925;0.094244
198;5;0.307832;0;0;0.015906;0.291925;0.094244
198;6;0.325329;0;0.001592;0.031812;0.291925;0.099601
198;7;1.606783;0;1.283046;0.031812;0.291925;0.491925
198;8;1.759428;0;1.372065;0.095437;0.291925;0.538657
198;9;2.816938;0;1.873794;0.286311;0.656832;0.862419
198;10;3.059776;0;2.116632;0.286311;0.656832;0.936766
198;11;3.118068;0;2.174924;0.286311;0.656832;0.954612
198;12;2.88762;0;1.944477;0.286311;0.656832;0.884059
198;13;2.428187;0;1.558025;0.286311;0.583851;0.743402
198;14;2.622538;0;1.679394;0.286311;0.656832;0.802903
198;15;2.595288;0;1.652144;0.286311;0.656832;0.79456
198;16;2.552835;0;1.609691;0.286311;0.656832;0.781563
198;17;2.485788;0;1.542644;0.286311;0.656832;0.761036
198;18;2.133374;0;1.326836;0.222687;0.583851;0.653143
198;19;1.664749;0;1.067799;0.159062;0.437888;0.509671
198;20;1.535887;0;0.938937;0.159062;0.437888;0.470219
198;21;1.225992;0;0.765648;0.095437;0.364907;0.375343
198;22;1.165081;0;0.704737;0.095437;0.364907;0.356695
198;23;0.323738;0;0;0.031812;0.291925;0.099114
198;24;0.307832;0;0;0.015906;0.291925;0.094244
199;1;0.307832;0;0;0.015906;0.291925;0.094244
199;2;0.307832;0;0;0.015906;0.291925;0.094244
199;3;0.307832;0;0;0.015906;0.291925;0.094244
199;4;0.307832;0;0;0.015906;0.291925;0.094244
199;5;0.307832;0;0;0.015906;0.291925;0.094244
199;6;0.326425;0;0.002688;0.031812;0.291925;0.099937
199;7;1.524697;0;1.200959;0.031812;0.291925;0.466794
199;8;1.714928;0;1.327565;0.095437;0.291925;0.525034
199;9;2.838308;0;1.895164;0.286311;0.656832;0.868962
199;10;3.150111;0;2.206967;0.286311;0.656832;0.964422
199;11;3.191431;0;2.248288;0.286311;0.656832;0.977072
199;12;2.96092;0;2.017777;0.286311;0.656832;0.9065
199;13;2.479307;0;1.609144;0.286311;0.583851;0.759052
199;14;2.703375;0;1.760231;0.286311;0.656832;0.827652
199;15;2.686084;0;1.74294;0.286311;0.656832;0.822358
199;16;2.636797;0;1.693653;0.286311;0.656832;0.807268
199;17;2.569862;0;1.626719;0.286311;0.656832;0.786776
199;18;2.203803;0;1.397265;0.222687;0.583851;0.674705
199;19;1.717376;0;1.120426;0.159062;0.437888;0.525783
199;20;1.584472;0;0.987522;0.159062;0.437888;0.485094
199;21;1.259392;0;0.799048;0.095437;0.364907;0.385569
199;22;1.19849;0;0.738146;0.095437;0.364907;0.366924
199;23;0.323738;0;0;0.031812;0.291925;0.099114
199;24;0.307832;0;0;0.015906;0.291925;0.094244
200;1;0.307832;0;0;0.015906;0.291925;0.094244
200;2;0.307832;0;0;0.015906;0.291925;0.094244
200;3;0.307832;0;0;0.015906;0.291925;0.094244
200;4;0.307832;0;0;0.015906;0.291925;0.094244
200;5;0.307832;0;0;0.015906;0.291925;0.094244
200;6;0.323738;0;0;0.031812;0.291925;0.099114
200;7;1.112758;0;0.78902;0.031812;0.291925;0.340676
200;8;1.182189;0;0.794827;0.095437;0.291925;0.361933
200;9;2.041293;0;1.098149;0.286311;0.656832;0.624952
200;10;2.119806;0;1.176663;0.286311;0.656832;0.648989
200;11;2.176772;0;1.233628;0.286311;0.656832;0.666429
200;12;2.320864;0;1.377721;0.286311;0.656832;0.710544
200;13;2.077605;0;1.207443;0.286311;0.583851;0.636069
200;14;2.294565;0;1.351421;0.286311;0.656832;0.702492
200;15;2.236388;0;1.293245;0.286311;0.656832;0.684681
200;16;2.178382;0;1.235238;0.286311;0.656832;0.666922
200;17;2.131232;0;1.188088;0.286311;0.656832;0.652487
200;18;1.81942;0;1.012883;0.222687;0.583851;0.557025
200;19;1.395755;0;0.798805;0.159062;0.437888;0.427317
200;20;1.324084;0;0.727134;0.159062;0.437888;0.405375
200;21;1.036441;0;0.576097;0.095437;0.364907;0.317312
200;22;0.99694;0;0.536597;0.095437;0.364907;0.305218
200;23;0.323738;0;0;0.031812;0.291925;0.099114
200;24;0.307832;0;0;0.015906;0.291925;0.094244
201;1;0.307832;0;0;0.015906;0.291925;0.094244
201;2;0.307832;0;0;0.015906;0.291925;0.094244
201;3;0.307832;0;0;0.015906;0.291925;0.094244
201;4;0.307832;0;0;0.015906;0.291925;0.094244
201;5;0.307832;0;0;0.015906;0.291925;0.094244
201;6;0.323738;0;0;0.031812;0.291925;0.099114
201;7;1.115799;0;0.792061;0.031812;0.291925;0.341607
201;8;1.183889;0;0.796526;0.095437;0.291925;0.362453
201;9;2.251601;0;1.308457;0.286311;0.656832;0.689339
201;10;2.386768;0;1.443625;0.286311;0.656832;0.730721
201;11;2.339878;0;1.396735;0.286311;0.656832;0.716365
201;12;2.332396;0;1.389252;0.286311;0.656832;0.714075
201;13;2.008059;0;1.137896;0.286311;0.583851;0.614777
201;14;2.216201;0;1.273057;0.286311;0.656832;0.678501
201;15;2.175021;0;1.231877;0.286311;0.656832;0.665893
201;16;2.119999;0;1.176855;0.286311;0.656832;0.649048
201;17;2.070641;0;1.127497;0.286311;0.656832;0.633937
201;18;1.738983;0;0.932446;0.222687;0.583851;0.532398
201;19;1.319748;0;0.722798;0.159062;0.437888;0.404047
201;20;1.249028;0;0.652078;0.159062;0.437888;0.382396
201;21;0.967462;0;0.507118;0.095437;0.364907;0.296193
201;22;0.927324;0;0.46698;0.095437;0.364907;0.283905
201;23;0.323738;0;0;0.031812;0.291925;0.099114
201;24;0.307832;0;0;0.015906;0.291925;0.094244
202;1;0.307832;0;0;0.015906;0.291925;0.094244
202;2;0.307832;0;0;0.015906;0.291925;0.094244
202;3;0.307832;0;0;0.015906;0.291925;0.094244
202;4;0.307832;0;0;0.015906;0.291925;0.094244
202;5;0.307832;0;0;0.015906;0.291925;0.094244
202;6;0.323738;0;0;0.031812;0.291925;0.099114
202;7;1.059129;0;0.735391;0.031812;0.291925;0.324258
202;8;1.251691;0;0.864328;0.095437;0.291925;0.383211
202;9;2.285045;0;1.341901;0.286311;0.656832;0.699578
202;10;2.528652;0;1.585509;0.286311;0.656832;0.774159
202;11;2.601186;0;1.658042;0.286311;0.656832;0.796366
202;12;2.528131;0;1.584988;0.286311;0.656832;0.774
202;13;2.150786;0;1.280624;0.286311;0.583851;0.658474
202;14;2.3679;0;1.424756;0.286311;0.656832;0.724944
202;15;2.357086;0;1.413943;0.286311;0.656832;0.721634
202;16;2.321466;0;1.378322;0.286311;0.656832;0.710728
202;17;2.25517;0;1.312027;0.286311;0.656832;0.690431
202;18;1.898801;0;1.092263;0.222687;0.583851;0.581327
202;19;1.442481;0;0.845531;0.159062;0.437888;0.441623
202;20;1.326953;0;0.730003;0.159062;0.437888;0.406253
202;21;1.025334;0;0.56499;0.095437;0.364907;0.313911
202;22;0.973797;0;0.513453;0.095437;0.364907;0.298133
202;23;0.323738;0;0;0.031812;0.291925;0.099114
202;24;0.307832;0;0;0.015906;0.291925;0.094244
203;1;0.307832;0;0;0.015906;0.291925;0.094244
203;2;0.307832;0;0;0.015906;0.291925;0.094244
203;3;0.307832;0;0;0.015906;0.291925;0.094244
203;4;0.307832;0;0;0.015906;0.291925;0.094244
203;5;0.307832;0;0;0.015906;0.291925;0.094244
203;6;0.323738;0;0;0.031812;0.291925;0.099114
203;7;1.212071;0;0.888333;0.031812;0.291925;0.371082
203;8;1.425067;0;1.037704;0.095437;0.291925;0.436291
203;9;2.5191;0;1.575956;0.286311;0.656832;0.771235
203;10;2.85271;0;1.909566;0.286311;0.656832;0.873371
203;11;2.946168;0;2.003025;0.286311;0.656832;0.901984
203;12;2.768509;0;1.825366;0.286311;0.656832;0.847593
203;13;2.327333;0;1.457171;0.286311;0.583851;0.712525
203;14;2.579761;0;1.636617;0.286311;0.656832;0.789806
203;15;2.574434;0;1.63129;0.286311;0.656832;0.788176
203;16;2.543894;0;1.600751;0.286311;0.656832;0.778826
203;17;2.460023;0;1.51688;0.286311;0.656832;0.753148
203;18;2.072175;0;1.265637;0.222687;0.583851;0.634407
203;19;1.569622;0;0.972672;0.159062;0.437888;0.480548
203;20;1.426189;0;0.829239;0.159062;0.437888;0.436635
203;21;1.106321;0;0.645977;0.095437;0.364907;0.338706
203;22;1.042536;0;0.582192;0.095437;0.364907;0.319177
203;23;0.323738;0;0;0.031812;0.291925;0.099114
203;24;0.307832;0;0;0.015906;0.291925;0.094244
204;1;0.307832;0;0;0.015906;0.291925;0.094244
204;2;0.307832;0;0;0.015906;0.291925;0.094244
204;3;0.307832;0;0;0.015906;0.291925;0.094244
204;4;0.307832;0;0;0.015906;0.291925;0.094244
204;5;0.307832;0;0;0.015906;0.291925;0.094244
204;6;0.323738;0;0;0.031812;0.291925;0.099114
204;7;1.350005;0;1.026268;0.031812;0.291925;0.413311
204;8;1.601537;0;1.214174;0.095437;0.291925;0.490318
204;9;2.758463;0;1.815319;0.286311;0.656832;0.844517
204;10;3.054832;0;2.111688;0.286311;0.656832;0.935252
204;11;3.059672;0;2.116528;0.286311;0.656832;0.936734
204;12;2.867833;0;1.92469;0.286311;0.656832;0.878001
204;13;2.415201;0;1.545039;0.286311;0.583851;0.739426
204;14;2.662503;0;1.719359;0.286311;0.656832;0.815138
204;15;2.66119;0;1.718046;0.286311;0.656832;0.814736
204;16;2.623744;0;1.6806;0.286311;0.656832;0.803272
204;17;2.549438;0;1.606294;0.286311;0.656832;0.780523
204;18;2.152158;0;1.345621;0.222687;0.583851;0.658894
204;19;1.63814;0;1.04119;0.159062;0.437888;0.501525
204;20;1.481055;0;0.884105;0.159062;0.437888;0.453432
204;21;1.159628;0;0.699284;0.095437;0.364907;0.355026
204;22;1.089519;0;0.629175;0.095437;0.364907;0.333562
204;23;0.323738;0;0;0.031812;0.291925;0.099114
204;24;0.307832;0;0;0.015906;0.291925;0.094244
205;1;0.307832;0;0;0.015906;0.291925;0.094244
205;2;0.307832;0;0;0.015906;0.291925;0.094244
205;3;0.307832;0;0;0.015906;0.291925;0.094244
205;4;0.307832;0;0;0.015906;0.291925;0.094244
205;5;0.307832;0;0;0.015906;0.291925;0.094244
205;6;0.323738;0;0;0.031812;0.291925;0.099114
205;7;1.030234;0;0.706496;0.031812;0.291925;0.315411
205;8;1.25341;0;0.866047;0.095437;0.291925;0.383738
205;9;2.321561;0;1.378417;0.286311;0.656832;0.710757
205;10;2.527742;0;1.584598;0.286311;0.656832;0.773881
205;11;2.568401;0;1.625257;0.286311;0.656832;0.786329
205;12;2.566616;0;1.623472;0.286311;0.656832;0.785782
205;13;2.232989;0;1.362827;0.286311;0.583851;0.683641
205;14;2.472441;0;1.529297;0.286311;0.656832;0.75695
205;15;2.465228;0;1.522085;0.286311;0.656832;0.754742
205;16;2.432895;0;1.489751;0.286311;0.656832;0.744843
205;17;2.357628;0;1.414485;0.286311;0.656832;0.7218
205;18;1.975781;0;1.169244;0.222687;0.583851;0.604895
205;19;1.482727;0;0.885777;0.159062;0.437888;0.453944
205;20;1.353333;0;0.756383;0.159062;0.437888;0.41433
205;21;1.052979;0;0.592635;0.095437;0.364907;0.322375
205;22;0.993075;0;0.532731;0.095437;0.364907;0.304035
205;23;0.323738;0;0;0.031812;0.291925;0.099114
205;24;0.307832;0;0;0.015906;0.291925;0.094244
206;1;0.307832;0;0;0.015906;0.291925;0.094244
206;2;0.307832;0;0;0.015906;0.291925;0.094244
206;3;0.307832;0;0;0.015906;0.291925;0.094244
206;4;0.307832;0;0;0.015906;0.291925;0.094244
